timestamp,temp,windspeed,humidity,precip,pressure,conditions,dailyprecip,dailysnow,fog,rain,snow
2016-01-01 00:51:00,42.1,4.6,51.0,0.0,30.06,Overcast,0.00,0.00,0,0,0
2016-01-01 01:51:00,41.0,3.5,53.0,0.0,30.06,Overcast,0.00,0.00,0,0,0
2016-01-01 02:51:00,41.0,4.6,55.0,0.0,30.06,Overcast,0.00,0.00,0,0,0
2016-01-01 03:51:00,41.0,9.2,55.0,0.0,30.06,Overcast,0.00,0.00,0,0,0
2016-01-01 04:51:00,39.9,10.4,58.0,0.0,30.04,Overcast,0.00,0.00,0,0,0
2016-01-01 05:51:00,39.9,6.9,58.0,0.0,30.05,Overcast,0.00,0.00,0,0,0
2016-01-01 06:51:00,39.0,,60.0,0.0,30.06,Overcast,0.00,0.00,0,0,0
2016-01-01 07:51:00,39.0,6.9,57.0,0.0,30.05,Overcast,0.00,0.00,0,0,0
2016-01-01 08:51:00,39.0,6.9,55.0,0.0,30.06,Partly Cloudy,0.00,0.00,0,0,0
2016-01-01 09:51:00,39.9,4.6,55.0,0.0,30.06,Overcast,0.00,0.00,0,0,0
2016-01-01 10:51:00,39.9,5.8,53.0,0.0,30.05,Overcast,0.00,0.00,0,0,0
2016-01-01 11:51:00,39.9,9.2,51.0,0.0,30.02,Overcast,0.00,0.00,0,0,0
2016-01-01 12:51:00,39.9,13.8,51.0,0.0,29.99,Overcast,0.00,0.00,0,0,0
2016-01-01 13:51:00,39.9,6.9,51.0,0.0,29.97,Overcast,0.00,0.00,0,0,0
2016-01-01 14:51:00,39.0,11.5,49.0,0.0,29.98,Overcast,0.00,0.00,0,0,0
2016-01-01 15:51:00,39.0,,46.0,0.0,29.97,Overcast,0.00,0.00,0,0,0
2016-01-01 16:51:00,37.9,11.5,48.0,0.0,29.97,Clear,0.00,0.00,0,0,0
2016-01-01 17:51:00,37.9,8.1,48.0,0.0,29.99,Clear,0.00,0.00,0,0,0
2016-01-01 18:51:00,37.0,12.7,50.0,0.0,30.0,Partly Cloudy,0.00,0.00,0,0,0
2016-01-01 19:51:00,37.0,9.2,48.0,0.0,30.02,Clear,0.00,0.00,0,0,0
2016-01-01 20:51:00,36.0,6.9,50.0,0.0,30.03,Clear,0.00,0.00,0,0,0
2016-01-01 21:51:00,35.1,,54.0,0.0,30.02,Clear,0.00,0.00,0,0,0
2016-01-01 22:51:00,35.1,5.8,52.0,0.0,30.03,Clear,0.00,0.00,0,0,0
2016-01-01 23:51:00,35.1,9.2,46.0,0.0,30.03,Clear,0.00,0.00,0,0,0
2016-01-02 00:51:00,34.0,5.8,46.0,0.0,30.02,Mostly Cloudy,0.00,0.00,0,0,0
2016-01-02 01:51:00,34.0,8.1,48.0,0.0,30.02,Clear,0.00,0.00,0,0,0
2016-01-02 02:51:00,34.0,8.1,50.0,0.0,30.04,Clear,0.00,0.00,0,0,0
2016-01-02 03:51:00,34.0,13.8,50.0,0.0,30.03,Clear,0.00,0.00,0,0,0
2016-01-02 04:51:00,33.1,10.4,54.0,0.0,30.04,Clear,0.00,0.00,0,0,0
2016-01-02 05:51:00,33.1,9.2,54.0,0.0,30.05,Clear,0.00,0.00,0,0,0
2016-01-02 06:51:00,33.1,,54.0,0.0,30.06,Scattered Clouds,0.00,0.00,0,0,0
2016-01-02 07:51:00,34.0,4.6,52.0,0.0,30.07,Overcast,0.00,0.00,0,0,0
2016-01-02 08:51:00,34.0,6.9,50.0,0.0,30.09,Overcast,0.00,0.00,0,0,0
2016-01-02 09:51:00,35.1,5.8,48.0,0.0,30.1,Overcast,0.00,0.00,0,0,0
2016-01-02 10:51:00,37.0,5.8,46.0,0.0,30.08,Overcast,0.00,0.00,0,0,0
2016-01-02 11:51:00,37.0,4.6,44.0,0.0,30.05,Scattered Clouds,0.00,0.00,0,0,0
2016-01-02 12:51:00,37.9,8.1,43.0,0.0,30.01,Scattered Clouds,0.00,0.00,0,0,0
2016-01-02 13:51:00,39.0,8.1,43.0,0.0,29.99,Clear,0.00,0.00,0,0,0
2016-01-02 14:51:00,39.0,9.2,45.0,0.0,29.98,Clear,0.00,0.00,0,0,0
2016-01-02 15:51:00,39.9,6.9,43.0,0.0,29.99,Overcast,0.00,0.00,0,0,0
2016-01-02 16:51:00,39.0,6.9,43.0,0.0,30.0,Overcast,0.00,0.00,0,0,0
2016-01-02 17:51:00,37.0,5.8,44.0,0.0,30.01,Clear,0.00,0.00,0,0,0
2016-01-02 18:51:00,36.0,,46.0,0.0,30.01,Clear,0.00,0.00,0,0,0
2016-01-02 19:51:00,36.0,6.9,46.0,0.0,30.01,Clear,0.00,0.00,0,0,0
2016-01-02 20:51:00,35.1,4.6,50.0,0.0,30.0,Clear,0.00,0.00,0,0,0
2016-01-02 21:51:00,36.0,,48.0,0.0,29.99,Clear,0.00,0.00,0,0,0
2016-01-02 22:51:00,35.1,6.9,52.0,0.0,29.97,Clear,0.00,0.00,0,0,0
2016-01-02 23:51:00,36.0,8.1,52.0,0.0,29.96,Clear,0.00,0.00,0,0,0
2016-01-03 00:51:00,35.1,,54.0,0.0,29.94,Clear,0.00,0.00,0,0,0
2016-01-03 01:51:00,36.0,11.5,52.0,0.0,29.92,Clear,0.00,0.00,0,0,0
2016-01-03 02:51:00,36.0,6.9,52.0,0.0,29.89,Clear,0.00,0.00,0,0,0
2016-01-03 03:51:00,36.0,,52.0,0.0,29.86,Clear,0.00,0.00,0,0,0
2016-01-03 04:51:00,37.0,6.9,50.0,0.0,29.86,Clear,0.00,0.00,0,0,0
2016-01-03 05:51:00,36.0,4.6,52.0,0.0,29.84,Clear,0.00,0.00,0,0,0
2016-01-03 06:51:00,35.1,4.6,57.0,0.0,29.85,Clear,0.00,0.00,0,0,0
2016-01-03 07:51:00,36.0,4.6,55.0,0.0,29.85,Clear,0.00,0.00,0,0,0
2016-01-03 08:51:00,37.9,10.4,51.0,0.0,29.85,Clear,0.00,0.00,0,0,0
2016-01-03 09:51:00,39.0,,49.0,0.0,29.86,Clear,0.00,0.00,0,0,0
2016-01-03 10:51:00,43.0,5.8,40.0,0.0,29.83,Clear,0.00,0.00,0,0,0
2016-01-03 11:51:00,44.1,11.5,37.0,0.0,29.81,Clear,0.00,0.00,0,0,0
2016-01-03 12:51:00,44.1,,38.0,0.0,29.79,Clear,0.00,0.00,0,0,0
2016-01-03 13:51:00,44.1,8.1,40.0,0.0,29.8,Clear,0.00,0.00,0,0,0
2016-01-03 14:51:00,42.1,10.4,43.0,0.0,29.81,Mostly Cloudy,0.00,0.00,0,0,0
2016-01-03 15:51:00,41.0,9.2,43.0,0.0,29.82,Clear,0.00,0.00,0,0,0
2016-01-03 16:51:00,41.0,11.5,45.0,0.0,29.84,Overcast,0.00,0.00,0,0,0
2016-01-03 17:51:00,41.0,6.9,45.0,0.0,29.86,Mostly Cloudy,0.00,0.00,0,0,0
2016-01-03 18:51:00,39.9,9.2,47.0,0.0,29.88,Clear,0.00,0.00,0,0,0
2016-01-03 19:51:00,39.0,8.1,50.0,0.0,29.89,Clear,0.00,0.00,0,0,0
2016-01-03 20:51:00,37.9,10.4,53.0,0.0,29.88,Clear,0.00,0.00,0,0,0
2016-01-03 21:51:00,37.0,9.2,54.0,0.0,29.88,Clear,0.00,0.00,0,0,0
2016-01-03 22:51:00,37.0,9.2,57.0,0.0,29.89,Partly Cloudy,0.00,0.00,0,0,0
2016-01-03 23:51:00,36.0,6.9,59.0,0.0,29.88,Partly Cloudy,0.00,0.00,0,0,0
2016-01-04 00:51:00,36.0,4.6,59.0,0.0,29.87,Partly Cloudy,0.00,0.00,0,0,0
2016-01-04 01:51:00,36.0,5.8,59.0,0.0,29.88,Overcast,0.00,0.00,0,0,0
2016-01-04 02:51:00,35.1,3.5,52.0,0.0,29.9,Overcast,0.00,0.00,0,0,0
2016-01-04 03:51:00,34.0,4.6,50.0,0.0,29.89,Overcast,0.00,0.00,0,0,0
2016-01-04 04:51:00,33.1,9.2,48.0,0.0,29.9,Overcast,0.00,0.00,0,0,0
2016-01-04 05:51:00,30.9,10.4,52.0,0.0,29.94,Partly Cloudy,0.00,0.00,0,0,0
2016-01-04 06:51:00,30.0,11.5,51.0,0.0,29.96,Mostly Cloudy,0.00,0.00,0,0,0
2016-01-04 07:51:00,28.9,6.9,51.0,0.0,29.98,Overcast,0.00,0.00,0,0,0
2016-01-04 08:51:00,28.9,6.9,51.0,0.0,30.01,Overcast,0.00,0.00,0,0,0
2016-01-04 09:51:00,28.0,4.6,43.0,0.0,30.04,Partly Cloudy,0.00,0.00,0,0,0
2016-01-04 10:51:00,28.0,11.5,43.0,0.0,30.04,Clear,0.00,0.00,0,0,0
2016-01-04 11:51:00,28.0,9.2,38.0,0.0,30.02,Clear,0.00,0.00,0,0,0
2016-01-04 12:51:00,30.0,,30.0,0.0,30.01,Clear,0.00,0.00,0,0,0
2016-01-04 13:51:00,28.0,4.6,31.0,0.0,30.02,Clear,0.00,0.00,0,0,0
2016-01-04 14:51:00,28.0,5.8,30.0,0.0,30.05,Clear,0.00,0.00,0,0,0
2016-01-04 15:51:00,26.1,11.5,41.0,0.0,30.09,Clear,0.00,0.00,0,0,0
2016-01-04 16:51:00,23.0,11.5,44.0,0.0,30.14,Clear,0.00,0.00,0,0,0
2016-01-04 17:51:00,21.0,12.7,46.0,0.0,30.18,Clear,0.00,0.00,0,0,0
2016-01-04 18:51:00,19.9,,44.0,0.0,30.23,Clear,0.00,0.00,0,0,0
2016-01-04 19:51:00,19.0,12.7,47.0,0.0,30.27,Overcast,0.00,0.00,0,0,0
2016-01-04 20:51:00,18.0,10.4,50.0,0.0,30.29,Partly Cloudy,0.00,0.00,0,0,0
2016-01-04 21:51:00,17.1,9.2,47.0,0.0,30.32,Clear,0.00,0.00,0,0,0
2016-01-05 02:51:00,12.0,4.6,56.0,0.0,30.46,Clear,0.00,0.00,0,0,0
2016-01-05 03:51:00,12.0,6.9,53.0,0.0,30.47,Clear,0.00,0.00,0,0,0
2016-01-05 04:51:00,12.0,4.6,51.0,0.0,30.48,Clear,0.00,0.00,0,0,0
2016-01-05 05:51:00,10.9,10.4,54.0,0.0,30.52,Clear,0.00,0.00,0,0,0
2016-01-05 06:51:00,10.9,,54.0,0.0,30.54,Clear,0.00,0.00,0,0,0
2016-01-05 07:51:00,12.0,5.8,53.0,0.0,30.54,Clear,0.00,0.00,0,0,0
2016-01-05 08:51:00,12.9,12.7,47.0,0.0,30.58,Clear,0.00,0.00,0,0,0
2016-01-05 09:51:00,17.1,,43.0,0.0,30.61,Clear,0.00,0.00,0,0,0
2016-01-05 10:51:00,19.0,6.9,36.0,0.0,30.6,Clear,0.00,0.00,0,0,0
2016-01-05 11:51:00,21.9,10.4,30.0,0.0,30.6,Clear,0.00,0.00,0,0,0
2016-01-05 12:51:00,25.0,6.9,26.0,0.0,30.58,Clear,0.00,0.00,0,0,0
2016-01-05 13:51:00,27.0,5.8,24.0,0.0,30.57,Clear,0.00,0.00,0,0,0
2016-01-05 14:51:00,28.0,4.6,25.0,0.0,30.58,Clear,0.00,0.00,0,0,0
2016-01-05 15:51:00,28.0,,26.0,0.0,30.59,Clear,0.00,0.00,0,0,0
2016-01-05 16:51:00,28.0,,25.0,0.0,30.6,Clear,0.00,0.00,0,0,0
2016-01-05 17:51:00,27.0,,27.0,0.0,30.61,Clear,0.00,0.00,0,0,0
2016-01-05 18:51:00,27.0,,27.0,0.0,30.62,Clear,0.00,0.00,0,0,0
2016-01-05 19:51:00,28.0,,27.0,0.0,30.62,Clear,0.00,0.00,0,0,0
2016-01-05 20:51:00,28.9,3.5,26.0,0.0,30.62,Clear,0.00,0.00,0,0,0
2016-01-05 21:51:00,28.0,3.5,30.0,0.0,30.61,Clear,0.00,0.00,0,0,0
2016-01-05 22:51:00,28.0,,30.0,0.0,30.61,Clear,0.00,0.00,0,0,0
2016-01-05 23:51:00,27.0,3.5,33.0,0.0,30.59,Clear,0.00,0.00,0,0,0
2016-01-06 00:51:00,28.0,3.5,31.0,0.0,30.58,Clear,0.00,0.00,0,0,0
2016-01-06 01:51:00,27.0,,37.0,0.0,30.58,Clear,0.00,0.00,0,0,0
2016-01-06 02:51:00,26.1,,41.0,0.0,30.57,Clear,0.00,0.00,0,0,0
2016-01-06 03:51:00,26.1,3.5,44.0,0.0,30.56,Clear,0.00,0.00,0,0,0
2016-01-06 04:51:00,25.0,,51.0,0.0,30.56,Clear,0.00,0.00,0,0,0
2016-01-06 05:51:00,26.1,3.5,47.0,0.0,30.57,Clear,0.00,0.00,0,0,0
2016-01-06 06:51:00,26.1,,47.0,0.0,30.57,Clear,0.00,0.00,0,0,0
2016-01-06 07:51:00,27.0,,41.0,0.0,30.57,Clear,0.00,0.00,0,0,0
2016-01-06 08:51:00,30.0,3.5,32.0,0.0,30.58,Clear,0.00,0.00,0,0,0
2016-01-06 09:51:00,30.0,6.9,32.0,0.0,30.58,Clear,0.00,0.00,0,0,0
2016-01-06 10:51:00,33.1,6.9,27.0,0.0,30.57,Clear,0.00,0.00,0,0,0
2016-01-06 11:51:00,36.0,,23.0,0.0,30.53,Clear,0.00,0.00,0,0,0
2016-01-06 12:51:00,37.9,,21.0,0.0,30.49,Clear,0.00,0.00,0,0,0
2016-01-06 13:51:00,39.9,4.6,19.0,0.0,30.46,Clear,0.00,0.00,0,0,0
2016-01-06 14:51:00,39.9,4.6,18.0,0.0,30.45,Clear,0.00,0.00,0,0,0
2016-01-06 15:51:00,39.0,3.5,20.0,0.0,30.44,Clear,0.00,0.00,0,0,0
2016-01-06 16:51:00,37.9,3.5,23.0,0.0,30.43,Clear,0.00,0.00,0,0,0
2016-01-06 17:51:00,37.9,8.1,27.0,0.0,30.43,Clear,0.00,0.00,0,0,0
2016-01-06 18:51:00,37.0,5.8,25.0,0.0,30.43,Clear,0.00,0.00,0,0,0
2016-01-06 19:51:00,36.0,6.9,29.0,0.0,30.44,Clear,0.00,0.00,0,0,0
2016-01-06 20:51:00,37.0,9.2,25.0,0.0,30.44,Clear,0.00,0.00,0,0,0
2016-01-06 21:51:00,36.0,5.8,27.0,0.0,30.43,Clear,0.00,0.00,0,0,0
2016-01-06 22:51:00,35.1,5.8,34.0,0.0,30.42,Clear,0.00,0.00,0,0,0
2016-01-06 23:51:00,34.0,,31.0,0.0,30.41,Clear,0.00,0.00,0,0,0
2016-01-07 00:51:00,35.1,6.9,27.0,0.0,30.38,Clear,0.00,0.00,0,0,0
2016-01-07 01:51:00,34.0,5.8,30.0,0.0,30.37,Clear,0.00,0.00,0,0,0
2016-01-07 02:51:00,33.1,,31.0,0.0,30.36,Clear,0.00,0.00,0,0,0
2016-01-07 03:51:00,33.1,,32.0,0.0,30.35,Clear,0.00,0.00,0,0,0
2016-01-07 04:51:00,32.0,4.6,38.0,0.0,30.35,Clear,0.00,0.00,0,0,0
2016-01-07 05:51:00,32.0,5.8,37.0,0.0,30.35,Partly Cloudy,0.00,0.00,0,0,0
2016-01-07 06:51:00,30.9,3.5,37.0,0.0,30.34,Partly Cloudy,0.00,0.00,0,0,0
2016-01-07 07:51:00,32.0,,38.0,0.0,30.34,Clear,0.00,0.00,0,0,0
2016-01-07 08:51:00,35.1,3.5,31.0,0.0,30.34,Mostly Cloudy,0.00,0.00,0,0,0
2016-01-07 09:51:00,37.9,,25.0,0.0,30.33,Partly Cloudy,0.00,0.00,0,0,0
2016-01-07 10:51:00,42.1,3.5,23.0,0.0,30.31,Clear,0.00,0.00,0,0,0
2016-01-07 11:51:00,42.1,,25.0,0.0,30.28,Mostly Cloudy,0.00,0.00,0,0,0
2016-01-07 12:51:00,44.1,3.5,25.0,0.0,30.25,Overcast,0.00,0.00,0,0,0
2016-01-07 13:00:00,45.0,3.5,23.0,0.0,30.27,Overcast,0.00,0.00,0,0,0
2016-01-07 13:33:00,45.0,3.5,24.0,0.0,30.25,Mostly Cloudy,0.00,0.00,0,0,0
2016-01-07 13:51:00,45.0,,24.0,0.0,30.24,Overcast,0.00,0.00,0,0,0
2016-01-07 14:51:00,45.0,,23.0,0.0,30.23,Overcast,0.00,0.00,0,0,0
2016-01-07 15:23:00,46.0,,29.0,0.0,30.25,Overcast,0.00,0.00,0,0,0
2016-01-07 15:44:00,45.0,,27.0,0.0,30.25,Overcast,0.00,0.00,0,0,0
2016-01-07 15:51:00,46.0,,26.0,0.0,30.23,Overcast,0.00,0.00,0,0,0
2016-01-07 16:51:00,45.0,3.5,34.0,0.0,30.23,Clear,0.00,0.00,0,0,0
2016-01-07 17:51:00,45.0,3.5,40.0,0.0,30.25,Overcast,0.00,0.00,0,0,0
2016-01-07 18:51:00,44.1,4.6,35.0,0.0,30.24,Mostly Cloudy,0.00,0.00,0,0,0
2016-01-07 19:51:00,42.1,,40.0,0.0,30.23,Clear,0.00,0.00,0,0,0
2016-01-07 20:51:00,42.1,3.5,40.0,0.0,30.22,Clear,0.00,0.00,0,0,0
2016-01-07 21:51:00,42.1,3.5,40.0,0.0,30.21,Clear,0.00,0.00,0,0,0
2016-01-07 22:51:00,39.0,3.5,46.0,0.0,30.2,Clear,0.00,0.00,0,0,0
2016-01-07 23:51:00,39.2,,42.0,0.0,,Unknown,0.00,0.00,0,0,0
2016-01-08 00:51:00,37.4,,52.0,0.0,,Unknown,0.00,0.00,0,0,0
2016-01-08 01:51:00,37.4,,52.0,0.0,,Unknown,0.00,0.00,0,0,0
2016-01-08 02:51:00,37.4,,52.0,0.0,,Unknown,0.00,0.00,0,0,0
2016-01-08 03:51:00,35.6,,52.0,0.0,,Unknown,0.00,0.00,0,0,0
2016-01-08 04:51:00,35.6,,48.0,0.0,,Unknown,0.00,0.00,0,0,0
2016-01-08 05:51:00,35.6,,48.0,0.0,,Unknown,0.00,0.00,0,0,0
2016-01-08 06:51:00,35.6,,56.0,0.0,,Unknown,0.00,0.00,0,0,0
2016-01-08 07:51:00,37.4,,60.0,0.0,,Unknown,0.00,0.00,0,0,0
2016-01-08 09:51:00,39.2,,70.0,0.0,,Unknown,0.00,0.00,0,0,0
2016-01-08 10:51:00,41.0,,65.0,0.0,,Unknown,0.00,0.00,0,0,0
2016-01-08 11:51:00,42.8,,87.0,0.0,,Unknown,0.00,0.00,0,0,0
2016-01-08 12:51:00,42.8,,70.0,0.0,,Unknown,0.00,0.00,0,0,0
2016-01-08 13:51:00,42.8,,66.0,0.0,,Unknown,0.00,0.00,0,0,0
2016-01-08 14:28:00,43.0,10.4,62.0,0.0,30.19,Mostly Cloudy,0.00,0.00,0,0,0
2016-01-08 14:51:00,43.0,6.9,62.0,0.0,30.17,Overcast,0.00,0.00,0,0,0
2016-01-08 15:51:00,43.0,5.8,68.0,0.0,30.17,Overcast,0.00,0.00,0,0,0
2016-01-08 16:51:00,44.1,5.8,65.0,0.0,30.17,Overcast,0.00,0.00,0,0,0
2016-01-08 17:28:00,44.1,8.1,65.0,0.0,30.2,Overcast,0.00,0.00,0,0,0
2016-01-08 17:48:00,44.6,6.9,66.0,0.0,30.2,Overcast,0.00,0.00,0,0,0
2016-01-08 17:51:00,44.1,5.8,65.0,0.0,30.18,Overcast,0.00,0.00,0,0,0
2016-01-08 18:36:00,44.1,9.2,60.0,0.0,30.21,Mostly Cloudy,0.00,0.00,0,0,0
2016-01-08 18:51:00,44.1,,60.0,0.0,30.19,Overcast,0.00,0.00,0,0,0
2016-01-08 19:51:00,44.1,6.9,60.0,0.0,30.21,Overcast,0.00,0.00,0,0,0
2016-01-08 20:51:00,44.1,5.8,60.0,0.0,30.21,Overcast,0.00,0.00,0,0,0
2016-01-08 21:10:00,43.0,9.2,65.0,0.0,30.22,Overcast,0.00,0.00,0,0,0
2016-01-08 21:42:00,42.1,10.4,70.0,0.0,30.22,Overcast,0.00,0.00,0,0,0
2016-01-08 21:51:00,42.1,10.4,70.0,0.0,30.2,Overcast,0.00,0.00,0,0,0
2016-01-08 22:51:00,42.1,9.2,70.0,0.0,30.21,Overcast,0.00,0.00,0,0,0
2016-01-08 23:18:00,42.1,10.4,70.0,0.0,30.22,Overcast,0.00,0.00,0,0,0
2016-01-08 23:46:00,42.8,10.4,70.0,0.0,30.2,Overcast,0.00,0.00,0,0,0
2016-01-08 23:51:00,41.0,11.5,70.0,0.0,30.18,Overcast,0.00,0.00,0,0,0
2016-01-09 00:51:00,41.0,9.2,70.0,0.0,30.18,Overcast,T,0.00,0,0,0
2016-01-09 01:51:00,41.0,12.7,73.0,0.0,30.18,Mostly Cloudy,T,0.00,0,0,0
2016-01-09 02:51:00,41.0,8.1,73.0,0.0,30.18,Partly Cloudy,T,0.00,0,0,0
2016-01-09 03:51:00,39.9,9.2,77.0,0.0,30.17,Mostly Cloudy,T,0.00,0,0,0
2016-01-09 04:51:00,41.0,6.9,76.0,0.0,30.16,Overcast,T,0.00,0,0,0
2016-01-09 05:51:00,41.0,10.4,76.0,0.0,30.17,Overcast,T,0.00,0,0,0
2016-01-09 06:51:00,41.0,9.2,79.0,0.0,30.17,Overcast,T,0.00,0,0,0
2016-01-09 07:38:00,42.1,8.1,79.0,0.0,30.19,Overcast,T,0.00,0,0,0
2016-01-09 07:51:00,42.1,8.1,79.0,0.0,30.17,Overcast,T,0.00,0,0,0
2016-01-09 08:51:00,42.1,11.5,79.0,0.0,30.18,Overcast,T,0.00,0,0,0
2016-01-09 09:51:00,44.1,9.2,76.0,0.0,30.21,Overcast,T,0.00,0,0,0
2016-01-09 10:07:00,45.0,6.9,74.0,0.0,30.23,Overcast,T,0.00,0,0,0
2016-01-09 10:16:00,44.1,6.9,76.0,0.0,30.23,Overcast,T,0.00,0,0,0
2016-01-09 10:51:00,44.1,9.2,76.0,0.0,30.19,Overcast,T,0.00,0,0,0
2016-01-09 11:26:00,46.0,9.2,71.0,0.0,30.2,Overcast,T,0.00,0,0,0
2016-01-09 11:51:00,46.0,4.6,71.0,0.0,30.17,Overcast,T,0.00,0,0,0
2016-01-09 12:51:00,46.0,5.8,79.0,0.0,30.16,Light Rain,T,0.00,0,1,0
2016-01-09 13:51:00,46.0,8.1,79.0,0.0,30.13,Overcast,T,0.00,0,0,0
2016-01-09 14:00:00,46.0,10.4,76.0,0.0,30.15,Overcast,T,0.00,0,0,0
2016-01-09 14:44:00,46.0,11.5,79.0,0.0,30.15,Overcast,T,0.00,0,0,0
2016-01-09 14:51:00,46.0,9.2,76.0,0.0,30.13,Overcast,T,0.00,0,0,0
2016-01-09 15:51:00,45.0,8.1,80.0,0.0,30.13,Overcast,T,0.00,0,0,0
2016-01-09 16:51:00,45.0,8.1,82.0,0.0,30.14,Overcast,T,0.00,0,0,0
2016-01-09 17:51:00,46.0,5.8,79.0,0.0,30.14,Overcast,T,0.00,0,0,0
2016-01-09 18:01:00,46.0,5.8,79.0,0.0,30.17,Overcast,T,0.00,0,0,0
2016-01-09 18:51:00,46.0,6.9,79.0,0.0,30.14,Overcast,T,0.00,0,0,0
2016-01-09 19:26:00,46.9,6.9,77.0,0.0,30.16,Overcast,T,0.00,0,0,0
2016-01-09 19:51:00,46.9,10.4,77.0,0.0,30.14,Overcast,T,0.00,0,0,0
2016-01-09 20:51:00,46.0,5.8,79.0,0.0,30.13,Overcast,T,0.00,0,0,0
2016-01-09 21:51:00,46.0,6.9,83.0,0.0,30.1,Overcast,T,0.00,0,0,0
2016-01-09 22:51:00,46.0,6.9,83.0,0.0,30.07,Haze,T,0.00,0,0,0
2016-01-09 23:51:00,46.0,5.8,86.0,0.0,30.06,Overcast,T,0.00,0,0,0
2016-01-10 00:51:00,46.0,10.4,86.0,0.0,30.01,Overcast,1.80,0.00,0,0,0
2016-01-10 01:51:00,46.0,11.5,86.0,0.0,29.96,Overcast,1.80,0.00,0,0,0
2016-01-10 02:51:00,46.0,15.0,86.0,0.0,29.92,Light Rain,1.80,0.00,0,1,0
2016-01-10 03:47:00,44.6,11.5,93.0,0.04,29.9,Rain,1.80,0.00,0,1,0
2016-01-10 03:51:00,45.0,10.4,90.0,0.05,29.88,Rain,1.80,0.00,0,1,0
2016-01-10 04:12:00,45.0,9.2,90.0,0.05,29.88,Rain,1.80,0.00,0,1,0
2016-01-10 04:39:00,45.0,13.8,90.0,0.14,29.85,Rain,1.80,0.00,0,1,0
2016-01-10 04:41:00,45.0,15.0,90.0,0.14,29.84,Heavy Rain,1.80,0.00,0,1,0
2016-01-10 04:51:00,45.0,17.3,90.0,0.2,29.82,Heavy Rain,1.80,0.00,0,1,0
2016-01-10 05:02:00,45.0,17.3,90.0,0.07,29.84,Heavy Rain,1.80,0.00,0,1,0
2016-01-10 05:37:00,45.0,18.4,90.0,0.26,29.78,Light Rain,1.80,0.00,0,1,0
2016-01-10 05:46:00,44.6,9.2,93.0,0.29,29.8,Heavy Rain,1.80,0.00,0,1,0
2016-01-10 05:51:00,45.0,11.5,90.0,0.32,29.76,Rain,1.80,0.00,0,1,0
2016-01-10 06:01:00,45.0,13.8,90.0,0.04,29.76,Rain,1.80,0.00,0,1,0
2016-01-10 06:29:00,45.0,13.8,93.0,0.12,29.73,Rain,1.80,0.00,0,1,0
2016-01-10 06:48:00,44.6,10.4,93.0,0.19,29.72,Heavy Rain,1.80,0.00,0,1,0
2016-01-10 06:51:00,46.0,10.4,89.0,0.2,29.69,Heavy Rain,1.80,0.00,0,1,0
2016-01-10 07:51:00,48.0,11.5,89.0,0.47,29.6,Heavy Rain,1.80,0.00,0,1,0
2016-01-10 08:13:00,48.9,4.6,93.0,0.24,29.6,Heavy Rain,1.80,0.00,0,1,0
2016-01-10 08:21:00,48.9,4.6,93.0,0.38,29.6,Heavy Rain,1.80,0.00,0,1,0
2016-01-10 08:42:00,50.0,6.9,89.0,0.46,29.61,Light Rain,1.80,0.00,0,1,0
2016-01-10 08:51:00,50.0,4.6,96.0,0.46,29.58,Light Rain,1.80,0.00,0,1,0
2016-01-10 09:51:00,57.0,5.8,93.0,0.01,29.55,Overcast,1.80,0.00,0,0,0
2016-01-10 10:45:00,57.2,11.5,94.0,0.0,29.52,Light Rain,1.80,0.00,0,1,0
2016-01-10 10:51:00,57.0,8.1,93.0,0.01,29.51,Light Rain,1.80,0.00,0,1,0
2016-01-10 11:05:00,57.0,6.9,93.0,0.02,29.5,Light Rain,1.80,0.00,0,1,0
2016-01-10 11:31:00,57.0,9.2,93.0,0.02,29.47,Overcast,1.80,0.00,0,0,0
2016-01-10 11:51:00,57.0,8.1,93.0,0.02,29.43,Light Rain,1.80,0.00,0,1,0
2016-01-10 12:04:00,57.0,8.1,93.0,0.01,29.45,Light Rain,1.80,0.00,0,1,0
2016-01-10 12:12:00,57.0,5.8,93.0,0.03,29.44,Light Rain,1.80,0.00,0,1,0
2016-01-10 12:18:00,57.0,6.9,93.0,0.03,29.43,Light Rain,1.80,0.00,0,1,0
2016-01-10 12:51:00,57.9,8.1,90.0,0.03,29.38,Overcast,1.80,0.00,0,0,0
2016-01-10 13:51:00,59.0,6.9,90.0,0.0,29.33,Overcast,1.80,0.00,0,0,0
2016-01-10 14:12:00,59.0,6.9,87.0,0.0,29.35,Overcast,1.80,0.00,0,0,0
2016-01-10 14:51:00,57.0,3.5,89.0,0.0,29.3,Overcast,1.80,0.00,0,0,0
2016-01-10 15:08:00,57.0,8.1,89.0,0.0,29.31,Overcast,1.80,0.00,0,0,0
2016-01-10 15:26:00,57.0,5.8,87.0,0.0,29.31,Scattered Clouds,1.80,0.00,0,0,0
2016-01-10 15:51:00,57.0,12.7,87.0,0.01,29.28,Light Rain,1.80,0.00,0,1,0
2016-01-10 16:51:00,57.0,9.2,62.0,0.02,29.33,Mostly Cloudy,1.80,0.00,0,0,0
2016-01-10 17:51:00,55.9,8.1,62.0,0.0,29.35,Partly Cloudy,1.80,0.00,0,0,0
2016-01-10 18:51:00,55.0,8.1,57.0,0.0,29.38,Clear,1.80,0.00,0,0,0
