index,temp,windspeed,humidity,precip,pressure,dailyprecip,dailysnow,fog,rain,snow,conditions_Clear,conditions_Haze,conditions_Heavy Rain,conditions_Heavy Snow,conditions_Light Freezing Fog,conditions_Light Freezing Rain,conditions_Light Rain,conditions_Light Snow,conditions_Mostly Cloudy,conditions_Overcast,conditions_Partly Cloudy,conditions_Rain,conditions_Scattered Clouds,conditions_Snow,conditions_Unknown,windspeed_roll_5,windspeed_target
2016-01-01 04:51:00,39.9,10.4,58.0,0.0,30.04,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.459999999999999,6.9
2016-01-01 05:51:00,39.9,6.9,58.0,0.0,30.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.919999999999999,6.9
2016-01-01 06:51:00,39.0,6.9,60.0,0.0,30.06,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.6,6.9
2016-01-01 07:51:00,39.0,6.9,57.0,0.0,30.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.06,4.6
2016-01-01 08:51:00,39.0,6.9,55.0,0.0,30.06,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6,5.8
2016-01-01 09:51:00,39.9,4.6,55.0,0.0,30.06,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.44,9.2
2016-01-01 10:51:00,39.9,5.8,53.0,0.0,30.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.220000000000001,13.8
2016-01-01 11:51:00,39.9,9.2,51.0,0.0,30.02,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.6800000000000015,6.9
2016-01-01 12:51:00,39.9,13.8,51.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.059999999999999,11.5
2016-01-01 13:51:00,39.9,6.9,51.0,0.0,29.97,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.06,11.5
2016-01-01 14:51:00,39.0,11.5,49.0,0.0,29.98,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.440000000000001,11.5
2016-01-01 15:51:00,39.0,11.5,46.0,0.0,29.97,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.580000000000002,8.1
2016-01-01 16:51:00,37.9,11.5,48.0,0.0,29.97,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.040000000000001,12.7
2016-01-01 17:51:00,37.9,8.1,48.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,9.2
2016-01-01 18:51:00,37.0,12.7,50.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.059999999999999,6.9
2016-01-01 19:51:00,37.0,9.2,48.0,0.0,30.02,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,5.8
2016-01-01 20:51:00,36.0,6.9,50.0,0.0,30.03,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68,5.8
2016-01-01 21:51:00,35.1,5.8,54.0,0.0,30.02,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54,9.2
2016-01-01 22:51:00,35.1,5.8,52.0,0.0,30.03,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.079999999999998,5.8
2016-01-01 23:51:00,35.1,9.2,46.0,0.0,30.03,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38,8.1
2016-01-02 00:51:00,34.0,5.8,46.0,0.0,30.02,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.7,8.1
2016-01-02 01:51:00,34.0,8.1,48.0,0.0,30.02,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94,13.8
2016-01-02 02:51:00,34.0,8.1,50.0,0.0,30.04,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,10.4
2016-01-02 03:51:00,34.0,13.8,50.0,0.0,30.03,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.2
2016-01-02 04:51:00,33.1,10.4,54.0,0.0,30.04,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.239999999999998,4.6
2016-01-02 05:51:00,33.1,9.2,54.0,0.0,30.05,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.919999999999998,4.6
2016-01-02 06:51:00,33.1,4.6,54.0,0.0,30.06,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.22,6.9
2016-01-02 07:51:00,34.0,4.6,52.0,0.0,30.07,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.52,5.8
2016-01-02 08:51:00,34.0,6.9,50.0,0.0,30.09,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.139999999999999,5.8
2016-01-02 09:51:00,35.1,5.8,48.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.22,4.6
2016-01-02 10:51:00,37.0,5.8,46.0,0.0,30.08,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.54,8.1
2016-01-02 11:51:00,37.0,4.6,44.0,0.0,30.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.540000000000001,8.1
2016-01-02 12:51:00,37.9,8.1,43.0,0.0,30.01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.24,9.2
2016-01-02 13:51:00,39.0,8.1,43.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4799999999999995,6.9
2016-01-02 14:51:00,39.0,9.2,45.0,0.0,29.98,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.159999999999999,6.9
2016-01-02 15:51:00,39.9,6.9,43.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.38,5.8
2016-01-02 16:51:00,39.0,6.9,43.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.839999999999999,6.9
2016-01-02 17:51:00,37.0,5.8,44.0,0.0,30.01,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38,6.9
2016-01-02 18:51:00,36.0,6.9,46.0,0.0,30.01,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.139999999999999,4.6
2016-01-02 19:51:00,36.0,6.9,46.0,0.0,30.01,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6800000000000015,6.9
2016-01-02 20:51:00,35.1,4.6,50.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.220000000000001,6.9
2016-01-02 21:51:00,36.0,6.9,48.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.220000000000001,8.1
2016-01-02 22:51:00,35.1,6.9,52.0,0.0,29.97,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44,11.5
2016-01-02 23:51:00,36.0,8.1,52.0,0.0,29.96,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68,11.5
2016-01-03 00:51:00,35.1,11.5,54.0,0.0,29.94,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,6.9
2016-01-03 01:51:00,36.0,11.5,52.0,0.0,29.92,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98,6.9
2016-01-03 02:51:00,36.0,6.9,52.0,0.0,29.89,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98,6.9
2016-01-03 03:51:00,36.0,6.9,52.0,0.0,29.86,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98,4.6
2016-01-03 04:51:00,37.0,6.9,50.0,0.0,29.86,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74,4.6
2016-01-03 05:51:00,36.0,4.6,52.0,0.0,29.84,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.359999999999999,4.6
2016-01-03 06:51:00,35.1,4.6,57.0,0.0,29.85,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9799999999999995,10.4
2016-01-03 07:51:00,36.0,4.6,55.0,0.0,29.85,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5200000000000005,5.8
2016-01-03 08:51:00,37.9,10.4,51.0,0.0,29.85,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.220000000000001,5.8
2016-01-03 09:51:00,39.0,5.8,49.0,0.0,29.86,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,11.5
2016-01-03 10:51:00,43.0,5.8,40.0,0.0,29.83,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,8.1
2016-01-03 11:51:00,44.1,11.5,37.0,0.0,29.81,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62,8.1
2016-01-03 12:51:00,44.1,8.1,38.0,0.0,29.79,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32,10.4
2016-01-03 13:51:00,44.1,8.1,40.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.859999999999999,9.2
2016-01-03 14:51:00,42.1,10.4,43.0,0.0,29.81,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.78,11.5
2016-01-03 15:51:00,41.0,9.2,43.0,0.0,29.82,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.459999999999999,6.9
2016-01-03 16:51:00,41.0,11.5,45.0,0.0,29.84,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.459999999999999,9.2
2016-01-03 17:51:00,41.0,6.9,45.0,0.0,29.86,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.219999999999999,8.1
2016-01-03 18:51:00,39.9,9.2,47.0,0.0,29.88,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.440000000000001,10.4
2016-01-03 19:51:00,39.0,8.1,50.0,0.0,29.89,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98,9.2
2016-01-03 20:51:00,37.9,10.4,53.0,0.0,29.88,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22,9.2
2016-01-03 21:51:00,37.0,9.2,54.0,0.0,29.88,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76,6.9
2016-01-03 22:51:00,37.0,9.2,57.0,0.0,29.89,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.219999999999999,4.6
2016-01-03 23:51:00,36.0,6.9,59.0,0.0,29.88,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.76,5.8
2016-01-04 00:51:00,36.0,4.6,59.0,0.0,29.87,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.059999999999999,3.5
2016-01-04 01:51:00,36.0,5.8,59.0,0.0,29.88,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.139999999999999,4.6
2016-01-04 02:51:00,35.1,3.5,52.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,9.2
2016-01-04 03:51:00,34.0,4.6,50.0,0.0,29.89,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.08,10.4
2016-01-04 04:51:00,33.1,9.2,48.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.54,11.5
2016-01-04 05:51:00,30.9,10.4,52.0,0.0,29.94,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.7,6.9
2016-01-04 06:51:00,30.0,11.5,51.0,0.0,29.96,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.839999999999999,6.9
2016-01-04 07:51:00,28.9,6.9,51.0,0.0,29.98,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.52,4.6
2016-01-04 08:51:00,28.9,6.9,51.0,0.0,30.01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.98,11.5
2016-01-04 09:51:00,28.0,4.6,43.0,0.0,30.04,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.059999999999999,9.2
2016-01-04 10:51:00,28.0,11.5,43.0,0.0,30.04,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.280000000000001,4.6
2016-01-04 11:51:00,28.0,9.2,38.0,0.0,30.02,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82,4.6
2016-01-04 12:51:00,30.0,4.6,30.0,0.0,30.01,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.360000000000001,5.8
2016-01-04 13:51:00,28.0,4.6,31.0,0.0,30.02,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,11.5
2016-01-04 14:51:00,28.0,5.8,30.0,0.0,30.05,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.139999999999999,11.5
2016-01-04 15:51:00,26.1,11.5,41.0,0.0,30.09,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.140000000000001,12.7
2016-01-04 16:51:00,23.0,11.5,44.0,0.0,30.14,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,12.7
2016-01-04 17:51:00,21.0,12.7,46.0,0.0,30.18,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.219999999999999,12.7
2016-01-04 18:51:00,19.9,12.7,44.0,0.0,30.23,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.84,10.4
2016-01-04 19:51:00,19.0,12.7,47.0,0.0,30.27,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.219999999999999,9.2
2016-01-04 20:51:00,18.0,10.4,50.0,0.0,30.29,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.0,4.6
2016-01-04 21:51:00,17.1,9.2,47.0,0.0,30.32,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,6.9
2016-01-05 02:51:00,12.0,4.6,56.0,0.0,30.46,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92,4.6
2016-01-05 03:51:00,12.0,6.9,53.0,0.0,30.47,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76,10.4
2016-01-05 04:51:00,12.0,4.6,51.0,0.0,30.48,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.140000000000001,5.8
2016-01-05 05:51:00,10.9,10.4,54.0,0.0,30.52,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.140000000000001,5.8
2016-01-05 06:51:00,10.9,5.8,54.0,0.0,30.54,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.459999999999999,12.7
2016-01-05 07:51:00,12.0,5.8,53.0,0.0,30.54,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,6.9
2016-01-05 08:51:00,12.9,12.7,47.0,0.0,30.58,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.859999999999999,6.9
2016-01-05 09:51:00,17.1,6.9,43.0,0.0,30.61,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32,10.4
2016-01-05 10:51:00,19.0,6.9,36.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62,6.9
2016-01-05 11:51:00,21.9,10.4,30.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54,5.8
2016-01-05 12:51:00,25.0,6.9,26.0,0.0,30.58,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76,4.6
2016-01-05 13:51:00,27.0,5.8,24.0,0.0,30.57,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38,3.5
2016-01-05 14:51:00,28.0,4.6,25.0,0.0,30.58,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92,3.5
2016-01-05 15:51:00,28.0,3.5,26.0,0.0,30.59,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,3.5
2016-01-05 16:51:00,28.0,3.5,25.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.859999999999999,3.5
2016-01-05 17:51:00,27.0,3.5,27.0,0.0,30.61,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18,3.5
2016-01-05 18:51:00,27.0,3.5,27.0,0.0,30.62,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7199999999999998,3.5
2016-01-05 19:51:00,28.0,3.5,27.0,0.0,30.62,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5
2016-01-05 20:51:00,28.9,3.5,26.0,0.0,30.62,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5
2016-01-05 21:51:00,28.0,3.5,30.0,0.0,30.61,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5
2016-01-05 22:51:00,28.0,3.5,30.0,0.0,30.61,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5
2016-01-05 23:51:00,27.0,3.5,33.0,0.0,30.59,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5
2016-01-06 00:51:00,28.0,3.5,31.0,0.0,30.58,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5
2016-01-06 01:51:00,27.0,3.5,37.0,0.0,30.58,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5
2016-01-06 02:51:00,26.1,3.5,41.0,0.0,30.57,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5
2016-01-06 03:51:00,26.1,3.5,44.0,0.0,30.56,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5
2016-01-06 04:51:00,25.0,3.5,51.0,0.0,30.56,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5
2016-01-06 05:51:00,26.1,3.5,47.0,0.0,30.57,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5
2016-01-06 06:51:00,26.1,3.5,47.0,0.0,30.57,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5
2016-01-06 07:51:00,27.0,3.5,41.0,0.0,30.57,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,6.9
2016-01-06 08:51:00,30.0,3.5,32.0,0.0,30.58,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,6.9
2016-01-06 09:51:00,30.0,6.9,32.0,0.0,30.58,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.180000000000001,4.6
2016-01-06 10:51:00,33.1,6.9,27.0,0.0,30.57,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86,4.6
2016-01-06 11:51:00,36.0,4.6,23.0,0.0,30.53,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08,4.6
2016-01-06 12:51:00,37.9,4.6,21.0,0.0,30.49,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,4.6
2016-01-06 13:51:00,39.9,4.6,19.0,0.0,30.46,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5200000000000005,3.5
2016-01-06 14:51:00,39.9,4.6,18.0,0.0,30.45,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06,3.5
2016-01-06 15:51:00,39.0,3.5,20.0,0.0,30.44,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38,8.1
2016-01-06 16:51:00,37.9,3.5,23.0,0.0,30.43,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.159999999999999,5.8
2016-01-06 17:51:00,37.9,8.1,27.0,0.0,30.43,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86,6.9
2016-01-06 18:51:00,37.0,5.8,25.0,0.0,30.43,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,9.2
2016-01-06 19:51:00,36.0,6.9,29.0,0.0,30.44,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5600000000000005,5.8
2016-01-06 20:51:00,37.0,9.2,25.0,0.0,30.44,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,5.8
2016-01-06 21:51:00,36.0,5.8,27.0,0.0,30.43,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.159999999999999,6.9
2016-01-06 22:51:00,35.1,5.8,34.0,0.0,30.42,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,6.9
2016-01-06 23:51:00,34.0,6.9,31.0,0.0,30.41,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.919999999999999,5.8
2016-01-07 00:51:00,35.1,6.9,27.0,0.0,30.38,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92,4.6
2016-01-07 01:51:00,34.0,5.8,30.0,0.0,30.37,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,4.6
2016-01-07 02:51:00,33.1,4.6,31.0,0.0,30.36,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.6
2016-01-07 03:51:00,33.1,4.6,32.0,0.0,30.35,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,5.8
2016-01-07 04:51:00,32.0,4.6,38.0,0.0,30.35,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,3.5
2016-01-07 05:51:00,32.0,5.8,37.0,0.0,30.35,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.08,3.5
2016-01-07 06:51:00,30.9,3.5,37.0,0.0,30.34,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.62,3.5
2016-01-07 07:51:00,32.0,3.5,38.0,0.0,30.34,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,3.5
2016-01-07 08:51:00,35.1,3.5,31.0,0.0,30.34,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.18,3.5
2016-01-07 09:51:00,37.9,3.5,25.0,0.0,30.33,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9599999999999995,3.5
2016-01-07 10:51:00,42.1,3.5,23.0,0.0,30.31,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5
2016-01-07 11:51:00,42.1,3.5,25.0,0.0,30.28,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,3.5
